product_name,price_per_unit,date,vendor_id
Cloud Compute Credit,187.22,2025-12-09,V000049
Enterprise Laptop,1236.04,2024-05-27,V000050
Enterprise Laptop,1001.3,2025-02-11,V000050
Enterprise Laptop,1006.04,2024-10-15,V000050
Corporate Smartphone,827.46,2025-07-29,V000050
Corporate Smartphone,954.55,2025-08-19,V000050
Rack Server,8840.0,2025-04-28,V000050
Rack Server,7364.35,2026-03-24,V000050
Rack Server,6577.26,2025-05-06,V000050
Cloud Compute Credit,329.25,2024-09-26,V000050
Cloud Compute Credit,100.92,2025-02-20,V000050
Enterprise Laptop,1263.93,2024-11-03,V000051
Enterprise Laptop,1262.86,2024-12-13,V000051
Corporate Smartphone,954.22,2024-06-24,V000051
Corporate Smartphone,863.27,2024-07-08,V000051
Corporate Smartphone,1053.81,2025-02-13,V000051
Rack Server,10339.07,2024-09-25,V000051
Rack Server,9927.04,2024-12-30,V000051
Rack Server,6387.69,2025-09-19,V000051
Rack Server,7914.13,2025-08-25,V000051
Cloud Compute Credit,174.73,2025-07-24,V000051
Cloud Compute Credit,415.63,2026-04-13,V000051
Cloud Compute Credit,218.6,2024-05-17,V000051
Enterprise Laptop,954.11,2026-01-06,V000052
Enterprise Laptop,1128.61,2024-05-25,V000052
Enterprise Laptop,1536.1,2024-09-08,V000052
Enterprise Laptop,1128.59,2024-12-15,V000052
Corporate Smartphone,654.66,2025-08-21,V000052
Corporate Smartphone,810.97,2025-10-06,V000052
Corporate Smartphone,589.21,2026-01-03,V000052
Corporate Smartphone,925.66,2024-05-17,V000052
Rack Server,9517.77,2025-09-09,V000052
Rack Server,9282.79,2024-05-12,V000052
Cloud Compute Credit,196.34,2026-02-20,V000052
Cloud Compute Credit,520.5,2026-04-27,V000052
Cloud Compute Credit,328.28,2026-04-10,V000052
Cloud Compute Credit,201.69,2025-10-19,V000052
Enterprise Laptop,1327.59,2025-09-01,V000053
Enterprise Laptop,1024.63,2025-10-20,V000053
Enterprise Laptop,1311.76,2025-02-12,V000053
Enterprise Laptop,1349.26,2024-05-16,V000053
Corporate Smartphone,875.83,2024-07-25,V000053
Corporate Smartphone,923.09,2025-05-26,V000053
Rack Server,6744.41,2025-10-01,V000053
Rack Server,9158.02,2026-03-19,V000053
Cloud Compute Credit,208.22,2026-04-27,V000053
Cloud Compute Credit,506.53,2024-12-09,V000053
Cloud Compute Credit,222.5,2025-06-06,V000053
Enterprise Laptop,1304.16,2024-09-29,V000054
Enterprise Laptop,926.9,2026-01-10,V000054
Enterprise Laptop,1029.91,2024-08-06,V000054
Enterprise Laptop,1248.66,2024-10-18,V000054
Corporate Smartphone,808.3,2024-10-30,V000054
Corporate Smartphone,964.44,2024-06-08,V000054
Corporate Smartphone,895.48,2025-09-09,V000054
Rack Server,7774.18,2025-06-01,V000054
Rack Server,6427.15,2024-10-08,V000054
Cloud Compute Credit,188.67,2025-06-30,V000054
Cloud Compute Credit,374.89,2025-07-24,V000054
Enterprise Laptop,1184.6,2025-06-18,V000055
Enterprise Laptop,1303.57,2024-09-18,V000055
Enterprise Laptop,1047.99,2025-06-20,V000055
Corporate Smartphone,617.52,2024-06-08,V000055
Corporate Smartphone,847.87,2025-08-20,V000055
Corporate Smartphone,832.03,2024-12-31,V000055
Corporate Smartphone,778.87,2025-07-14,V000055
Rack Server,9640.39,2025-01-21,V000055
Rack Server,7029.1,2025-04-24,V000055
Cloud Compute Credit,294.69,2025-11-28,V000055
Cloud Compute Credit,238.31,2024-05-03,V000055
Enterprise Laptop,1065.1,2025-03-20,V000056
Enterprise Laptop,1080.71,2025-02-17,V000056
Enterprise Laptop,1071.38,2025-07-06,V000056
Corporate Smartphone,863.38,2025-12-06,V000056
Corporate Smartphone,661.34,2025-04-09,V000056
Rack Server,8172.41,2024-06-30,V000056
Rack Server,6908.63,2025-05-15,V000056
Rack Server,8797.22,2025-07-14,V000056
Rack Server,9375.25,2025-02-26,V000056
Cloud Compute Credit,409.01,2024-07-01,V000056
Cloud Compute Credit,243.88,2024-12-12,V000056
Cloud Compute Credit,155.92,2026-04-11,V000056
Cloud Compute Credit,173.3,2025-11-22,V000056
Enterprise Laptop,1525.22,2025-03-06,V000057
Enterprise Laptop,1681.77,2024-12-29,V000057
Enterprise Laptop,1456.92,2025-05-01,V000057
Enterprise Laptop,1455.75,2024-08-15,V000057
Corporate Smartphone,1214.17,2024-12-04,V000057
Corporate Smartphone,1219.21,2025-01-14,V000057
Rack Server,12300.95,2024-06-23,V000057
Rack Server,8802.67,2026-04-27,V000057
Cloud Compute Credit,136.58,2024-08-07,V000057
Cloud Compute Credit,584.51,2025-11-24,V000057
Enterprise Laptop,1184.24,2024-07-01,V000058
Enterprise Laptop,1003.45,2024-12-02,V000058
Enterprise Laptop,1227.09,2024-10-07,V000058
Corporate Smartphone,655.53,2024-08-28,V000058
Corporate Smartphone,1090.84,2025-03-25,V000058
Corporate Smartphone,798.1,2025-04-22,V000058
Rack Server,8967.12,2025-03-19,V000058
Rack Server,8928.39,2025-10-23,V000058
Cloud Compute Credit,272.42,2025-03-28,V000058
Cloud Compute Credit,144.37,2025-10-03,V000058
Cloud Compute Credit,374.7,2025-10-19,V000058
Cloud Compute Credit,331.91,2025-05-30,V000058
Enterprise Laptop,1373.07,2024-06-07,V000059
Enterprise Laptop,1346.38,2025-01-06,V000059
Enterprise Laptop,1099.38,2024-10-23,V000059
Enterprise Laptop,969.38,2025-07-28,V000059
Corporate Smartphone,638.06,2025-12-14,V000059
Corporate Smartphone,870.5,2024-06-09,V000059
Rack Server,8464.3,2025-04-14,V000059
Rack Server,6664.24,2026-03-29,V000059
Rack Server,8394.92,2025-11-19,V000059
Cloud Compute Credit,436.02,2024-06-09,V000059
Cloud Compute Credit,364.86,2025-02-13,V000059
Cloud Compute Credit,246.22,2024-12-02,V000059
Enterprise Laptop,1090.81,2025-11-22,V000060
Enterprise Laptop,1248.35,2026-03-12,V000060
Corporate Smartphone,969.48,2025-11-08,V000060
Corporate Smartphone,774.8,2026-03-24,V000060
Corporate Smartphone,834.56,2025-04-21,V000060
Corporate Smartphone,1032.47,2026-02-26,V000060
Rack Server,12374.2,2024-09-10,V000060
Rack Server,7650.64,2025-11-08,V000060
Rack Server,11594.84,2024-05-31,V000060
Rack Server,10536.32,2025-06-30,V000060
Cloud Compute Credit,302.51,2025-07-11,V000060
Cloud Compute Credit,216.32,2025-11-02,V000060
Cloud Compute Credit,415.7,2025-04-21,V000060
Cloud Compute Credit,215.1,2026-04-18,V000060
Enterprise Laptop,1045.01,2024-12-10,V000061
Enterprise Laptop,1240.59,2024-06-15,V000061
Enterprise Laptop,1292.51,2024-08-21,V000061
Enterprise Laptop,1455.53,2024-05-17,V000061
Corporate Smartphone,951.17,2026-03-31,V000061
Corporate Smartphone,880.84,2025-04-30,V000061
Corporate Smartphone,950.91,2025-08-10,V000061
Corporate Smartphone,1114.25,2025-07-29,V000061
Rack Server,8161.21,2024-12-10,V000061
Rack Server,7153.64,2025-06-16,V000061
Cloud Compute Credit,140.39,2024-12-08,V000061
Cloud Compute Credit,306.81,2025-02-02,V000061
Cloud Compute Credit,364.56,2025-08-27,V000061
Cloud Compute Credit,332.77,2025-03-20,V000061
Enterprise Laptop,1197.06,2025-06-05,V000062
Enterprise Laptop,823.29,2026-04-05,V000062
Enterprise Laptop,956.99,2025-08-17,V000062
Corporate Smartphone,790.85,2024-11-26,V000062
Corporate Smartphone,766.01,2025-01-25,V000062
Corporate Smartphone,672.27,2026-04-16,V000062
Corporate Smartphone,903.45,2025-05-16,V000062
Rack Server,7915.33,2024-05-29,V000062
Rack Server,10395.11,2024-06-02,V000062
Rack Server,10429.48,2024-07-18,V000062
Rack Server,6288.77,2025-08-02,V000062
Cloud Compute Credit,314.24,2025-10-20,V000062
Cloud Compute Credit,96.28,2025-02-09,V000062
Cloud Compute Credit,452.24,2024-08-07,V000062
Cloud Compute Credit,132.56,2025-09-01,V000062
Enterprise Laptop,1131.41,2024-10-04,V000063
Enterprise Laptop,1237.38,2024-09-07,V000063
Corporate Smartphone,618.77,2024-07-23,V000063
Corporate Smartphone,1075.71,2025-08-02,V000063
Corporate Smartphone,895.55,2026-04-07,V000063
Rack Server,10341.41,2024-05-21,V000063
Rack Server,11507.79,2024-07-23,V000063
Cloud Compute Credit,520.45,2025-07-27,V000063
Cloud Compute Credit,384.0,2025-09-19,V000063
Cloud Compute Credit,521.04,2025-11-21,V000063
Cloud Compute Credit,282.28,2025-10-09,V000063
Enterprise Laptop,1078.99,2025-10-06,V000064
Enterprise Laptop,1345.04,2025-01-26,V000064
Corporate Smartphone,554.9,2025-12-05,V000064
Corporate Smartphone,781.3,2025-07-04,V000064
Corporate Smartphone,1011.08,2025-10-02,V000064
Corporate Smartphone,1057.2,2024-05-27,V000064
Rack Server,6424.72,2025-05-22,V000064
Rack Server,6419.66,2026-03-24,V000064
Rack Server,8458.0,2025-05-13,V000064
Rack Server,6080.65,2025-11-09,V000064
Cloud Compute Credit,349.43,2024-11-22,V000064
Cloud Compute Credit,414.02,2024-12-22,V000064
Enterprise Laptop,965.76,2026-04-26,V000065
Enterprise Laptop,1264.23,2025-05-21,V000065
Enterprise Laptop,1236.2,2025-12-05,V000065
Corporate Smartphone,593.75,2026-04-21,V000065
Corporate Smartphone,865.92,2025-01-29,V000065
Rack Server,9625.55,2025-05-01,V000065
Rack Server,6103.73,2025-12-28,V000065
Rack Server,7732.74,2025-10-26,V000065
Cloud Compute Credit,418.71,2026-04-29,V000065
Cloud Compute Credit,487.27,2024-08-10,V000065
Enterprise Laptop,1186.53,2024-07-27,V000066
Enterprise Laptop,1117.31,2025-06-05,V000066
Enterprise Laptop,1326.37,2024-06-15,V000066
Enterprise Laptop,1101.23,2025-08-06,V000066
Corporate Smartphone,728.74,2024-07-25,V000066
Corporate Smartphone,818.2,2026-02-19,V000066
Corporate Smartphone,879.32,2024-05-02,V000066
Rack Server,8348.33,2025-12-10,V000066
Rack Server,7077.93,2026-02-25,V000066
Cloud Compute Credit,290.22,2024-11-10,V000066
Cloud Compute Credit,294.86,2024-07-29,V000066
Cloud Compute Credit,262.49,2024-08-30,V000066
Cloud Compute Credit,513.04,2024-08-14,V000066
Enterprise Laptop,1487.19,2025-03-13,V000067
Enterprise Laptop,1303.36,2026-01-25,V000067
Enterprise Laptop,1427.27,2024-05-09,V000067
Enterprise Laptop,1501.0,2024-07-12,V000067
Corporate Smartphone,1142.29,2025-06-20,V000067
Corporate Smartphone,861.27,2025-05-05,V000067
Corporate Smartphone,874.92,2026-03-21,V000067
Corporate Smartphone,952.7,2024-07-23,V000067
Rack Server,9808.25,2025-01-06,V000067
Rack Server,8866.62,2024-05-07,V000067
Rack Server,8313.52,2024-07-23,V000067
Rack Server,10063.79,2025-05-25,V000067
Cloud Compute Credit,535.11,2025-06-14,V000067
Cloud Compute Credit,254.45,2025-09-27,V000067
Cloud Compute Credit,532.02,2026-03-31,V000067
Enterprise Laptop,1160.47,2024-05-12,V000068
Enterprise Laptop,1262.68,2025-10-06,V000068
Enterprise Laptop,1177.23,2025-10-19,V000068
Corporate Smartphone,719.91,2024-08-30,V000068
Corporate Smartphone,865.74,2025-11-18,V000068
Corporate Smartphone,809.59,2026-03-16,V000068
Corporate Smartphone,789.76,2026-03-26,V000068
Rack Server,7529.72,2025-12-15,V000068
Rack Server,6164.24,2026-04-23,V000068
Rack Server,8784.93,2025-10-31,V000068
Rack Server,9332.77,2025-03-08,V000068
Cloud Compute Credit,321.93,2026-02-02,V000068
Cloud Compute Credit,189.32,2024-06-04,V000068
Cloud Compute Credit,456.06,2024-11-23,V000068
Cloud Compute Credit,414.5,2025-03-28,V000068
Enterprise Laptop,1658.01,2024-05-24,V000069
Enterprise Laptop,1262.39,2025-09-28,V000069
Enterprise Laptop,1481.02,2025-04-29,V000069
Enterprise Laptop,1469.97,2025-10-14,V000069
Corporate Smartphone,1027.3,2026-03-20,V000069
Corporate Smartphone,767.76,2025-01-05,V000069
Corporate Smartphone,1216.47,2025-09-24,V000069
Rack Server,10126.0,2025-06-22,V000069
Rack Server,8528.38,2025-02-19,V000069
Rack Server,7708.72,2025-05-06,V000069
Rack Server,8599.0,2025-01-01,V000069
Cloud Compute Credit,134.09,2024-12-23,V000069
Cloud Compute Credit,143.44,2025-11-03,V000069
Cloud Compute Credit,236.86,2025-10-02,V000069
Cloud Compute Credit,220.15,2025-08-21,V000069
Enterprise Laptop,1039.86,2025-03-30,V000070
Enterprise Laptop,1299.23,2025-05-10,V000070
Enterprise Laptop,1256.33,2025-11-04,V000070
Corporate Smartphone,604.23,2025-05-16,V000070
Corporate Smartphone,804.11,2025-09-16,V000070
Corporate Smartphone,749.2,2024-07-23,V000070
Rack Server,10666.61,2024-09-22,V000070
Rack Server,10389.46,2024-05-28,V000070
Rack Server,8950.42,2024-10-10,V000070
Rack Server,9303.58,2025-01-16,V000070
Cloud Compute Credit,289.37,2025-06-28,V000070
Cloud Compute Credit,435.09,2025-02-25,V000070
Enterprise Laptop,913.61,2026-04-07,V000071
Enterprise Laptop,1004.08,2025-01-25,V000071
Enterprise Laptop,1055.34,2025-12-26,V000071
Corporate Smartphone,749.0,2025-04-26,V000071
Corporate Smartphone,790.55,2024-09-10,V000071
Corporate Smartphone,929.95,2026-03-14,V000071
Rack Server,7789.82,2025-11-27,V000071
Rack Server,9081.57,2025-02-08,V000071
Cloud Compute Credit,305.66,2026-03-18,V000071
Cloud Compute Credit,380.08,2024-10-12,V000071
Cloud Compute Credit,215.39,2025-09-09,V000071
Cloud Compute Credit,407.42,2025-11-07,V000071
Enterprise Laptop,1158.02,2026-01-10,V000072
Enterprise Laptop,1144.95,2025-03-30,V000072
Enterprise Laptop,1232.21,2025-09-23,V000072
Enterprise Laptop,1408.62,2024-05-20,V000072
Corporate Smartphone,736.39,2024-05-01,V000072
Corporate Smartphone,813.51,2024-06-04,V000072
Rack Server,10878.11,2024-06-28,V000072
Rack Server,8603.39,2024-10-08,V000072
Cloud Compute Credit,117.01,2024-11-22,V000072
Cloud Compute Credit,410.58,2025-09-02,V000072
Cloud Compute Credit,383.63,2026-03-24,V000072
Cloud Compute Credit,369.43,2024-12-02,V000072
Enterprise Laptop,1124.02,2024-12-03,V000073
Enterprise Laptop,918.86,2024-11-01,V000073
Enterprise Laptop,1024.64,2024-12-09,V000073
Corporate Smartphone,623.16,2025-07-01,V000073
Corporate Smartphone,716.09,2025-07-02,V000073
Corporate Smartphone,819.55,2024-09-28,V000073
Corporate Smartphone,706.16,2026-01-28,V000073
Rack Server,7986.47,2025-05-10,V000073
Rack Server,5948.57,2025-04-06,V000073
Rack Server,7224.08,2026-02-28,V000073
Cloud Compute Credit,168.77,2025-09-29,V000073
Cloud Compute Credit,339.02,2024-10-22,V000073
Cloud Compute Credit,358.18,2024-11-09,V000073
Enterprise Laptop,1231.28,2025-06-18,V000074
Enterprise Laptop,1234.16,2024-09-22,V000074
Enterprise Laptop,1330.17,2026-02-07,V000074
Enterprise Laptop,1519.45,2025-12-09,V000074
Corporate Smartphone,853.12,2024-05-01,V000074
Corporate Smartphone,716.25,2025-02-11,V000074
Rack Server,11372.04,2025-04-26,V000074
Rack Server,9345.4,2024-12-06,V000074
Cloud Compute Credit,212.38,2025-11-26,V000074
Cloud Compute Credit,313.11,2024-10-08,V000074
Cloud Compute Credit,318.21,2024-07-28,V000074
Enterprise Laptop,1142.01,2025-12-10,V000075
Enterprise Laptop,1455.77,2025-09-01,V000075
Corporate Smartphone,714.87,2025-05-16,V000075
Corporate Smartphone,620.3,2025-09-06,V000075
Corporate Smartphone,1091.14,2025-07-28,V000075
Rack Server,8116.51,2025-06-01,V000075
Rack Server,8411.79,2025-02-03,V000075
Rack Server,8556.82,2025-04-30,V000075
Cloud Compute Credit,460.61,2025-04-09,V000075
Cloud Compute Credit,214.89,2025-07-29,V000075
Enterprise Laptop,1204.8,2024-07-15,V000076
Enterprise Laptop,1369.27,2024-09-20,V000076
Corporate Smartphone,934.06,2025-12-26,V000076
Corporate Smartphone,808.77,2025-06-21,V000076
Corporate Smartphone,787.34,2025-09-09,V000076
Corporate Smartphone,809.84,2024-08-10,V000076
Rack Server,7928.31,2026-01-12,V000076
Rack Server,9601.79,2024-05-03,V000076
Rack Server,8907.6,2025-03-24,V000076
Rack Server,8155.49,2025-07-24,V000076
Cloud Compute Credit,247.14,2024-12-07,V000076
Cloud Compute Credit,115.06,2026-02-24,V000076
Enterprise Laptop,1089.09,2025-02-24,V000077
Enterprise Laptop,1353.28,2024-06-12,V000077
Corporate Smartphone,937.67,2025-03-22,V000077
Corporate Smartphone,872.31,2025-04-29,V000077
Corporate Smartphone,897.54,2024-05-21,V000077
Corporate Smartphone,766.96,2026-01-09,V000077
Rack Server,7771.84,2024-08-25,V000077
Rack Server,8123.5,2025-06-03,V000077
Rack Server,5240.88,2026-04-15,V000077
Rack Server,6809.37,2025-03-20,V000077
Cloud Compute Credit,356.27,2025-08-13,V000077
Cloud Compute Credit,449.0,2025-03-30,V000077
Enterprise Laptop,1401.73,2025-11-15,V000078
Enterprise Laptop,1113.19,2025-10-21,V000078
Corporate Smartphone,901.48,2024-10-03,V000078
Corporate Smartphone,702.31,2026-02-07,V000078
Corporate Smartphone,1039.42,2024-08-14,V000078
Corporate Smartphone,566.33,2026-03-01,V000078
Rack Server,8518.08,2025-12-10,V000078
Rack Server,11358.75,2024-07-29,V000078
Cloud Compute Credit,398.4,2025-08-02,V000078
Cloud Compute Credit,224.55,2025-04-16,V000078
Cloud Compute Credit,154.48,2025-12-07,V000078
Enterprise Laptop,1234.19,2025-03-08,V000079
Enterprise Laptop,1238.23,2025-07-19,V000079
Enterprise Laptop,1179.95,2024-06-05,V000079
Enterprise Laptop,1302.96,2025-07-26,V000079
Corporate Smartphone,736.01,2025-05-20,V000079
Corporate Smartphone,918.55,2025-05-11,V000079
Corporate Smartphone,689.35,2025-11-10,V000079
Corporate Smartphone,868.22,2024-08-26,V000079
Rack Server,10945.34,2024-12-06,V000079
Rack Server,8489.29,2024-05-26,V000079
Rack Server,9014.62,2024-05-10,V000079
Cloud Compute Credit,245.59,2026-01-23,V000079
Cloud Compute Credit,188.71,2026-03-13,V000079
Cloud Compute Credit,315.62,2024-09-29,V000079
Enterprise Laptop,1090.89,2025-02-17,V000080
Enterprise Laptop,1254.39,2024-06-19,V000080
Enterprise Laptop,1046.39,2025-10-13,V000080
Enterprise Laptop,1265.77,2024-06-29,V000080
Corporate Smartphone,1034.34,2024-09-23,V000080
Corporate Smartphone,1160.09,2024-12-28,V000080
Corporate Smartphone,1071.29,2026-03-18,V000080
Rack Server,8968.53,2024-08-16,V000080
Rack Server,6507.01,2026-03-04,V000080
Rack Server,6565.37,2026-02-20,V000080
Rack Server,9109.26,2025-07-06,V000080
Cloud Compute Credit,278.54,2025-06-23,V000080
Cloud Compute Credit,258.45,2025-10-05,V000080
Cloud Compute Credit,193.65,2025-12-11,V000080
Cloud Compute Credit,384.22,2025-09-21,V000080
Enterprise Laptop,979.78,2025-01-18,V000081
Enterprise Laptop,1049.93,2026-02-17,V000081
Enterprise Laptop,1120.73,2025-11-05,V000081
Enterprise Laptop,940.43,2026-01-27,V000081
Corporate Smartphone,735.63,2025-08-02,V000081
Corporate Smartphone,728.93,2026-03-31,V000081
Rack Server,6373.53,2025-12-01,V000081
Rack Server,9045.66,2024-08-10,V000081
Rack Server,7218.41,2025-02-12,V000081
Rack Server,6098.41,2026-01-11,V000081
Cloud Compute Credit,246.04,2025-04-18,V000081
Cloud Compute Credit,211.77,2024-07-12,V000081
Enterprise Laptop,1347.29,2025-06-29,V000082
Enterprise Laptop,1070.94,2026-04-08,V000082
Enterprise Laptop,1155.75,2025-11-12,V000082
Corporate Smartphone,917.04,2025-09-29,V000082
Corporate Smartphone,675.64,2025-10-21,V000082
Corporate Smartphone,779.53,2024-09-26,V000082
Rack Server,10311.99,2024-07-06,V000082
Rack Server,6531.34,2025-05-16,V000082
Rack Server,7139.02,2025-01-14,V000082
Cloud Compute Credit,306.71,2024-09-07,V000082
Cloud Compute Credit,350.68,2024-10-19,V000082
Cloud Compute Credit,320.96,2026-01-04,V000082
Enterprise Laptop,1514.48,2024-08-24,V000083
Enterprise Laptop,1327.82,2026-02-21,V000083
Enterprise Laptop,1147.88,2025-07-16,V000083
Enterprise Laptop,1443.66,2025-07-27,V000083
Corporate Smartphone,995.26,2025-02-11,V000083
Corporate Smartphone,887.44,2025-03-07,V000083
Rack Server,10097.36,2025-07-20,V000083
Rack Server,8757.52,2026-01-23,V000083
Rack Server,9894.09,2024-05-12,V000083
Cloud Compute Credit,161.73,2026-02-15,V000083
Cloud Compute Credit,448.1,2024-12-23,V000083
Cloud Compute Credit,257.48,2025-04-13,V000083
Cloud Compute Credit,252.71,2024-08-12,V000083
Enterprise Laptop,1324.54,2026-01-23,V000084
Enterprise Laptop,1301.0,2024-09-26,V000084
Corporate Smartphone,1143.88,2025-06-10,V000084
Corporate Smartphone,1188.44,2024-10-08,V000084
Corporate Smartphone,1167.72,2025-11-01,V000084
Rack Server,10733.09,2025-09-21,V000084
Rack Server,8977.82,2025-08-24,V000084
Rack Server,11783.04,2024-08-22,V000084
Cloud Compute Credit,529.9,2025-04-26,V000084
Cloud Compute Credit,523.99,2025-07-23,V000084
Cloud Compute Credit,339.73,2024-10-27,V000084
Enterprise Laptop,1224.79,2025-03-07,V000085
Enterprise Laptop,1312.81,2025-06-23,V000085
Enterprise Laptop,1361.22,2024-09-20,V000085
Corporate Smartphone,1035.77,2024-12-30,V000085
Corporate Smartphone,823.45,2024-05-12,V000085
Rack Server,10364.18,2024-06-11,V000085
Rack Server,7143.64,2025-12-15,V000085
Cloud Compute Credit,316.59,2024-10-05,V000085
Cloud Compute Credit,250.76,2026-03-01,V000085
Cloud Compute Credit,431.9,2024-07-06,V000085
Cloud Compute Credit,111.3,2024-05-07,V000085
Enterprise Laptop,838.45,2026-03-06,V000086
Enterprise Laptop,1278.64,2024-09-07,V000086
Corporate Smartphone,734.77,2024-11-22,V000086
Corporate Smartphone,690.84,2025-10-19,V000086
