LIFNR,NAME1,RISK_CLASS,avg_days_overdue_hist,late_ratio,total_spend_vol,transaction_count,payment_consistency_score,open_exposure,open_count,years_active,payment_terms_risk,is_payment_blocked,dunning_level,reversal_rate,discount_capture_rate,avg_payment_terms_days,voided_payment_rate,stale_payment_rate,composite_risk,RISK_CLASS_LABEL,KMEANS_CLUSTER,ISOLATION_SCORE,IS_OUTLIER
V000110,Trans Ltd,A,17.871794871794872,0.6923076923076923,535752.31,39,22.433738087719444,269901.48,23,4.5,0.25,0,2.0,0.02247191011235955,0.15789473684210525,2.134831460674157,0.0,0.11428571428571428,0.3594053106693556,0,1,0.506,0
V000111,Delta Enterprises,C,26.703703703703702,0.9074074074074074,904286.8099999999,54,18.91852404553525,186972.92,18,6.55,0.25,0,3.0,0.04395604395604396,0.09523809523809523,2.3076923076923075,0.021739130434782608,0.021739130434782608,0.5025571717600703,1,3,0.2838,0
V000112,Prime Pvt Ltd,A,28.0,0.7878787878787878,384363.98000000004,33,24.3194880702699,236470.07,16,5.7,0.1,0,1.0,0.06666666666666667,0.15789473684210525,2.533333333333333,0.0,0.037037037037037035,0.39719696969696966,0,2,0.4739,0
V000113,Global Associates,C,27.864864864864863,0.8108108108108109,968276.59,37,23.138666726885926,355804.82,25,7.166666666666667,0.35,0,1.0,0.021739130434782608,0.08695652173913043,2.5,0.06896551724137931,0.06896551724137931,0.40591731161446304,0,2,0.4018,0
V000114,Net Inc,C,17.78723404255319,0.7659574468085106,423367.07,47,20.196788563286994,323152.63,30,7.733333333333333,0.25,1,3.0,0.04424778761061947,0.1111111111111111,2.3893805309734515,0.0,0.0,0.5208254879809201,1,0,0.2417,0
V000115,Infra AG,A,23.774193548387096,0.8387096774193549,256845.97,31,23.138293912069024,139571.8,15,6.25,0.35,1,4.0,0.02857142857142857,0.0,1.8571428571428572,0.038461538461538464,0.038461538461538464,0.6073753397140493,2,3,0.3049,0
V000116,Eco BV,D,14.872340425531915,0.6808510638297872,402970.93,47,19.214597056808245,319259.05,24,6.766666666666667,0.75,1,4.0,0.023529411764705882,0.09523809523809523,2.4705882352941178,0.0,0.05128205128205128,0.5185763454317898,1,0,0.4717,0
V000117,Pharma Enterprises,B,18.55263157894737,0.8157894736842105,611315.73,38,20.096654782031884,160931.37,24,7.9,0.25,0,3.0,0.04395604395604396,0.047619047619047616,2.3076923076923075,0.0,0.07407407407407407,0.43893507807981486,0,3,0.3151,0
V000118,Agro Services,A,20.261904761904763,0.7380952380952381,348287.07,42,22.547575202289572,460398.88,26,7.8,0.55,0,4.0,0.0425531914893617,0.125,2.5531914893617023,0.0,0.029411764705882353,0.4601084937521108,0,1,0.2071,0
V000119,Logis Services,A,23.763157894736842,0.8421052631578947,546902.81,38,18.783883561448924,209246.38,22,6.733333333333333,0.35,1,4.0,0.08888888888888889,0.043478260869565216,2.5555555555555554,0.03333333333333333,0.06666666666666667,0.6138669590643273,2,3,0.4843,0
V000120,Uni Corp,B,28.29268292682927,0.8536585365853658,443872.13,41,21.15684747598165,204811.47,17,6.8,0.55,0,3.0,0.012345679012345678,0.125,1.9753086419753085,0.0,0.0,0.48771830773863295,0,3,0.2422,0
V000121,Smart Solutions,B,19.32608695652174,0.6956521739130435,805784.92,46,23.38095554346751,401327.97000000003,22,6.8,0.2,0,3.0,0.05555555555555555,0.3333333333333333,2.0,0.0625,0.0,0.4135265700483091,0,1,0.5809,0
V000122,Logis Corp,A,24.26829268292683,0.8292682926829268,1354188.52,41,21.77960558669957,480546.64,19,6.733333333333333,0.75,1,3.0,0.011494252873563218,0.0,2.6436781609195403,0.02857142857142857,0.02857142857142857,0.566404942128239,1,3,0.4632,0
V000123,Beta AG,A,26.020408163265305,0.9183673469387755,1009968.41,49,20.484231532976743,259496.5,20,6.699999999999999,0.55,0,1.0,0.0,0.0,2.4468085106382977,0.05128205128205128,0.07692307692307693,0.4265567765567765,0,3,0.6136,0
V000124,Logis Industries,D,26.272727272727273,0.8181818181818182,694783.75,44,20.928853607382297,392852.8,25,6.8,0.25,0,4.0,0.020618556701030927,0.06896551724137931,2.9896907216494846,0.02857142857142857,0.02857142857142857,0.5098432409514884,1,3,0.1425,0
V000125,Inter GmbH,B,24.471698113207548,0.8113207547169812,850759.9,53,22.33968852959726,499270.3,27,5.9,0.35,0,2.0,0.01818181818181818,0.09375,2.909090909090909,0.024390243902439025,0.024390243902439025,0.42461884142855155,0,2,0.1557,0
V000126,Global Enterprises,A,18.121951219512194,0.6585365853658537,445272.13,41,23.70252636529619,310006.6,28,6.550000000000001,0.75,1,3.0,0.01904761904761905,0.18518518518518517,2.5714285714285716,0.0,0.06666666666666667,0.4874738675958188,0,0,0.3356,0
V000127,Eco Inc,A,19.325581395348838,0.6511627906976745,786883.65,43,25.143133996260914,344517.56,23,5.0,0.75,1,4.0,0.020833333333333332,0.16666666666666666,3.125,0.034482758620689655,0.06896551724137931,0.5314037022186581,1,0,0.6287,1
V000128,Delta GmbH,B,21.204545454545453,0.7272727272727273,835696.99,44,23.663905932339866,185477.93,25,6.966666666666666,0.25,0,4.0,0.031578947368421054,0.08333333333333333,2.526315789473684,0.0,0.0,0.459691985645933,0,1,0.1331,0
V000129,Global Solutions,A,19.09090909090909,0.7272727272727273,789741.13,44,20.94823984593231,504527.68999999994,24,6.1,0.25,0,2.0,0.010416666666666666,0.043478260869565216,2.3958333333333335,0.0,0.02631578947368421,0.3737689393939394,0,1,0.205,0
V000130,Pro Associates,A,19.53488372093023,0.8604651162790697,500625.53,43,18.099393356328537,221518.84,25,7.033333333333334,0.75,1,4.0,0.031578947368421054,0.0,2.1052631578947367,0.030303030303030304,0.030303030303030304,0.5957230814880754,2,3,0.474,0
V000131,Uni Corp,A,22.606060606060606,0.7272727272727273,456391.98,33,25.7838847368121,180178.28,27,6.2,0.35,1,4.0,0.022222222222222223,0.0,2.111111111111111,0.0,0.034482758620689655,0.5645959595959595,1,0,0.3959,0
V000132,Net Ltd,A,22.029411764705884,0.7352941176470589,566551.9400000001,34,24.076249197104378,536614.13,22,6.433333333333334,0.35,1,4.0,0.03571428571428571,0.09090909090909091,2.619047619047619,0.0,0.07142857142857142,0.5659488795518207,1,0,0.246,0
V000133,Smart AG,B,19.58974358974359,0.717948717948718,556371.86,39,22.167683862489113,212007.76,24,6.866666666666667,0.75,0,2.0,0.05319148936170213,0.047619047619047616,2.234042553191489,0.0,0.0967741935483871,0.3773276959447172,0,1,0.4008,0
V000134,Net Services,A,21.153846153846153,0.7948717948717948,549426.49,39,20.069010493450712,319612.56,31,7.333333333333333,0.75,0,3.0,0.05,0.08333333333333333,2.4,0.030303030303030304,0.0,0.4471328671328671,0,3,0.1773,0
V000135,Smart AG,B,16.658536585365855,0.7560975609756098,768181.6100000001,41,21.154916397964755,202009.43,22,6.5,0.75,0,0.0,0.02197802197802198,0.05,2.197802197802198,0.0,0.0,0.29843763959617614,0,2,0.3986,0
V000136,Eco BV,A,24.725490196078432,0.8235294117647058,1102050.26,51,22.107988086999274,110912.17,15,5.566666666666666,0.35,1,1.0,0.020833333333333332,0.05555555555555555,1.875,0.024390243902439025,0.024390243902439025,0.4921040570699824,0,2,0.42,0
V000137,Smart AG,B,19.424242424242426,0.7878787878787878,385849.69,33,19.599155439441617,84617.04,14,5.7,0.75,1,4.0,0.07352941176470588,0.09090909090909091,3.235294117647059,0.0,0.0,0.5746509209744504,2,0,0.5465,0
V000138,Delta Ltd,C,28.594594594594593,0.8378378378378378,362726.89,37,23.197772234346914,170364.57,25,6.0,0.75,0,1.0,0.0,0.08695652173913043,2.875,0.0,0.03571428571428571,0.40799549549549546,0,2,0.3871,0
V000139,Epsilon BV,A,21.046511627906977,0.8372093023255814,788249.0,43,21.187320431459423,334902.45,25,7.0,0.1,0,1.0,0.028846153846153848,0.16,2.4038461538461537,0.0,0.02857142857142857,0.3792412045319022,0,2,0.2791,0
V000140,Metal Industries,A,19.347826086956523,0.782608695652174,528377.75,46,22.15021182873814,326734.48,26,8.0,0.25,0,0.0,0.018018018018018018,0.15384615384615385,2.3423423423423424,0.08333333333333333,0.027777777777777776,0.3255336858597728,0,2,0.4758,0
V000141,Prime Services,C,24.228571428571428,0.8,456677.61,35,22.29229056170305,224329.12,18,5.866666666666667,0.35,1,2.0,0.022727272727272728,0.09090909090909091,2.5,0.0,0.030303030303030304,0.5182251082251083,1,0,0.0706,0
V000142,Sigma Corp,A,24.88372093023256,0.8604651162790697,239999.23,43,21.64234088906191,128522.7,17,7.699999999999999,0.2,1,3.0,0.07368421052631578,0.09090909090909091,2.3157894736842106,0.02564102564102564,0.07692307692307693,0.5842542290430908,2,3,0.4815,0
V000143,Alpha Solutions,B,19.76086956521739,0.8043478260869565,597282.45,46,18.61204482480059,144229.55,26,4.7,0.35,0,1.0,0.010309278350515464,0.03571428571428571,2.88659793814433,0.05555555555555555,0.027777777777777776,0.3677277877384331,0,2,0.4384,0
V000144,Eco GmbH,C,24.513513513513512,0.8108108108108109,430295.44,37,22.83226472149253,181221.73,26,5.6,0.55,1,0.0,0.023255813953488372,0.058823529411764705,1.9767441860465116,0.0,0.0,0.44770846427823174,0,2,0.3639,0
V000145,Smart Inc,A,16.333333333333332,0.6904761904761905,512897.79,42,22.3712213505532,289809.83,24,6.05,0.35,0,1.0,0.043478260869565216,0.2,2.717391304347826,0.02857142857142857,0.0,0.319903381642512,0,1,0.3594,0
V000146,Eco AG,B,23.048780487804876,0.9024390243902439,837709.48,41,20.12703557346709,300891.36,29,5.550000000000001,0.35,0,4.0,0.043010752688172046,0.05263157894736842,2.043010752688172,0.0,0.0,0.521069367951744,1,3,0.3033,0
V000147,Metal Pvt Ltd,A,25.08695652173913,0.782608695652174,988281.13,46,23.656642090031404,442665.79000000004,26,6.3,0.35,1,4.0,0.02912621359223301,0.10810810810810811,3.592233009708738,0.02857142857142857,0.02857142857142857,0.5950813584192648,2,0,0.4007,0
V000148,Beta Partners,B,23.318181818181817,0.8181818181818182,798942.75,44,19.824547535553723,198046.54,14,6.0,0.25,1,1.0,0.01282051282051282,0.125,3.076923076923077,0.0,0.07142857142857142,0.48139568764568763,0,2,0.4024,0
V000149,Beta Pvt Ltd,A,20.423076923076923,0.7884615384615384,618291.6,52,22.02792003197631,398002.67,31,6.7,0.75,0,3.0,0.02654867256637168,0.11538461538461539,2.3008849557522124,0.0,0.06666666666666667,0.4367894826412525,0,1,0.1348,0
V000150,Gamma AG,A,20.07894736842105,0.7894736842105263,479417.97000000003,38,19.875805717406124,251185.44999999998,28,7.033333333333334,0.55,0,3.0,0.029411764705882353,0.0967741935483871,3.0392156862745097,0.0,0.029411764705882353,0.4359455624355005,0,1,0.1561,0
V000151,Tech Pvt Ltd,B,23.975,0.875,320344.68,40,18.579679415412073,523673.85,24,5.6,0.35,0,4.0,0.033707865168539325,0.04,2.808988764044944,0.030303030303030304,0.030303030303030304,0.5187969228804904,1,3,0.2951,0
V000152,Net Services,A,21.194444444444443,0.7777777777777778,349667.22000000003,36,22.036099530989656,386389.44,17,7.133333333333333,0.55,0,4.0,0.05405405405405406,0.17647058823529413,2.2972972972972974,0.038461538461538464,0.07692307692307693,0.48089507777007773,0,1,0.3348,0
V000153,Logis Partners,B,23.263157894736842,0.7894736842105263,500845.48,38,21.562836160201485,156314.1,16,5.633333333333333,0.25,1,1.0,0.0,0.24,3.2051282051282053,0.0,0.0,0.47127192982456134,0,0,0.4518,0
V000154,Gamma Corp,C,26.470588235294116,0.8235294117647058,489606.18,34,21.713332441246777,441931.27,22,7.0,0.2,0,0.0,0.03488372093023256,0.05,2.3255813953488373,0.0,0.041666666666666664,0.3608413132694938,0,2,0.2843,0
V000155,Beta Industries,A,20.790697674418606,0.813953488372093,406818.9,43,21.436015687372507,178252.28,25,8.1,0.1,0,1.0,0.031914893617021274,0.037037037037037035,2.872340425531915,0.02631578947368421,0.0,0.37413702179744257,0,2,0.2892,0
V000156,Net Solutions,A,18.608695652173914,0.7391304347826086,788819.6900000001,46,21.829112325688744,209824.78,21,8.3,0.25,0,0.0,0.011235955056179775,0.23809523809523808,2.359550561797753,0.0,0.0,0.3003989578244585,0,1,0.5127,0
V000157,Epsilon Enterprises,C,25.11904761904762,0.7857142857142857,484045.91000000003,42,22.83472150887593,262722.41000000003,25,6.7,0.35,0,2.0,0.042105263157894736,0.1,3.1578947368421053,0.03225806451612903,0.0,0.42281331689438656,0,2,0.1418,0
V000158,Prime Associates,A,20.471698113207548,0.7924528301886793,611809.2,53,20.96847796609959,75046.18000000001,18,4.6,0.75,1,4.0,0.02,0.08333333333333333,2.4,0.02564102564102564,0.02564102564102564,0.5775986937590711,2,0,0.3512,0
V000159,Alpha Ltd,D,20.4,0.775,358443.59,40,22.335208493800515,302546.71,27,6.933333333333333,0.25,1,3.0,0.0,0.13043478260869565,2.5842696629213484,0.0,0.0,0.53,1,0,0.2001,0
V000160,Eco Enterprises,C,26.65,0.825,258836.48,40,21.783962578948433,54829.67,17,5.066666666666666,0.35,1,3.0,0.03296703296703297,0.07407407407407407,2.967032967032967,0.03125,0.0,0.5774633699633699,2,3,0.3561,0
V000161,Pharma BV,A,22.790697674418606,0.8837209302325582,365331.16,43,19.47471882495829,767266.71,21,5.300000000000001,0.25,0,0.0,0.03409090909090909,0.041666666666666664,2.727272727272727,0.02857142857142857,0.02857142857142857,0.3663437531460787,0,2,0.5477,0
V000162,Gamma Solutions,B,18.103448275862068,0.6896551724137931,274667.21,29,23.383976240741998,435391.96,26,6.45,0.55,1,4.0,0.011764705882352941,0.07142857142857142,3.2941176470588234,0.0,0.12,0.5335040567951319,1,0,0.5631,0
V000163,Metal Industries,D,23.5,0.782608695652174,503682.38,46,22.03809832489586,208946.95,23,7.8,0.35,0,1.0,0.03296703296703297,0.09090909090909091,2.4175824175824174,0.0,0.05263157894736842,0.3734959786590221,0,2,0.1748,0
V000164,Delta Inc,C,27.512820512820515,0.8461538461538461,489289.92,39,22.497803161609255,227273.83,22,7.25,0.1,0,3.0,0.010416666666666666,0.18181818181818182,2.2916666666666665,0.0,0.0,0.48202457264957266,0,2,0.2922,0
V000165,Pro Solutions,A,23.23913043478261,0.8478260869565217,463401.83,46,20.76555350960784,193340.78999999998,18,6.133333333333333,0.75,1,3.0,0.05319148936170213,0.03333333333333333,3.1914893617021276,0.0,0.02564102564102564,0.5689966851680542,2,3,0.3184,0
V000166,Agro Corp,B,29.975,0.85,669764.25,40,23.30564749429213,117798.96,14,6.15,0.75,1,2.0,0.022988505747126436,0.037037037037037035,3.103448275862069,0.0,0.030303030303030304,0.5571946839080459,1,3,0.3835,0
V000167,Digital Group,B,20.6875,0.7291666666666666,662041.74,48,24.102755426484666,188062.5,17,5.566666666666666,0.35,1,3.0,0.030927835051546393,0.13043478260869565,2.3711340206185567,0.04878048780487805,0.024390243902439025,0.5254187489523091,1,0,0.2039,0
V000168,Alpha Pvt Ltd,D,21.19607843137255,0.803921568627451,367484.19,51,20.671738783027553,165723.12,18,6.566666666666666,0.35,1,4.0,0.022988505747126436,0.125,1.839080459770115,0.0,0.075,0.5817923146270002,2,0,0.2618,0
V000169,Tech Corp,A,23.666666666666668,0.7916666666666666,921410.8,48,23.086639162108863,300542.88,20,5.449999999999999,0.55,0,4.0,0.046511627906976744,0.3157894736842105,2.2093023255813953,0.0,0.04878048780487805,0.4907622739018088,0,1,0.4044,0
V000170,Gamma BV,D,24.59090909090909,0.8636363636363636,781516.8,44,21.459879474528993,432398.88,18,5.699999999999999,0.55,0,3.0,0.01098901098901099,0.03571428571428571,3.076923076923077,0.05555555555555555,0.027777777777777776,0.48070748695748694,0,3,0.2855,0
V000171,Tech Partners,B,20.146341463414632,0.8292682926829268,422923.97000000003,41,19.886629900022974,135559.83000000002,17,4.85,0.2,0,3.0,0.02247191011235955,0.04,2.808988764044944,0.0,0.06060606060606061,0.44747076824700827,0,3,0.3303,0
V000172,Digital GmbH,C,22.434782608695652,0.8913043478260869,486678.8,46,19.06439633792449,200218.58,24,6.0,0.75,0,3.0,0.009708737864077669,0.08,2.4271844660194173,0.02564102564102564,0.0,0.4769045415679016,0,3,0.2597,0
V000173,Global GmbH,A,20.58139534883721,0.7441860465116279,385136.02,43,22.06940627304549,173435.06,21,6.4,0.55,1,2.0,0.0425531914893617,0.125,2.5531914893617023,0.0,0.0,0.4882669470559129,0,0,0.1872,0
V000174,Energy Associates,B,29.216216216216218,0.8648648648648649,481235.18,37,22.15743559060822,187722.4,27,6.7,0.35,0,4.0,0.03225806451612903,0.09523809523809523,2.2580645161290325,0.03225806451612903,0.06451612903225806,0.5376453065969194,1,3,0.2207,0
V000175,Energy Corp,B,23.147058823529413,0.7647058823529411,334512.36,34,26.012971534544857,269766.85000000003,27,8.4,0.55,0,0.0,0.010416666666666666,0.09090909090909091,2.2916666666666665,0.0,0.16129032258064516,0.3268995098039215,0,2,0.7104,1
V000176,Tech Pvt Ltd,C,21.17142857142857,0.8857142857142857,915703.55,35,21.162516410869863,191285.81,29,5.9,0.25,0,2.0,0.010309278350515464,0.0,1.958762886597938,0.0,0.04,0.4299594992636229,0,2,0.3089,0
V000177,Pro Group,B,22.125,0.725,817793.3099999999,40,24.11211792375839,192470.05000000002,24,7.65,0.25,1,3.0,0.0,0.2,3.1578947368421053,0.058823529411764705,0.029411764705882353,0.5280698529411765,1,0,0.5308,0
V000178,Agro Industries,A,25.394736842105264,0.8421052631578947,478390.2,38,21.67142778778797,285922.19,25,6.833333333333333,0.75,1,3.0,0.0,0.0,2.4444444444444446,0.03225806451612903,0.03225806451612903,0.5741687889077532,2,3,0.3333,0
V000179,Digital Enterprises,B,25.886363636363637,0.8636363636363636,704592.16,44,19.73100017395706,96029.38,17,7.449999999999999,0.25,1,0.0,0.04878048780487805,0.0625,1.951219512195122,0.02857142857142857,0.02857142857142857,0.47468594921338825,0,2,0.5179,0
V000180,Infra AG,A,24.58974358974359,0.8717948717948718,787046.72,39,22.011621271163904,198932.47,20,7.7,0.75,0,2.0,0.0375,0.11764705882352941,2.125,0.03225806451612903,0.06451612903225806,0.44597153294733943,0,3,0.2893,0
V000181,Gamma AG,B,22.523809523809526,0.7857142857142857,321738.89,42,24.59152947091603,425375.59,30,6.166666666666667,0.35,1,4.0,0.07142857142857142,0.15625,3.2653061224489797,0.0,0.03333333333333333,0.5867063492063491,2,0,0.4928,0
V000182,Epsilon AG,D,12.772727272727273,0.6590909090909091,648117.54,44,21.707209858267525,252324.21,29,4.6,0.25,0,0.0,0.010101010101010102,0.07407407407407407,2.727272727272727,0.0,0.027777777777777776,0.25195707070707074,0,1,0.5515,0
V000183,Epsilon Industries,D,16.181818181818183,0.6666666666666666,430520.91,33,22.81509169586897,286419.17,19,5.8,0.55,0,4.0,0.02564102564102564,0.17647058823529413,2.1794871794871793,0.0,0.043478260869565216,0.4199883449883449,0,1,0.2936,0
V000184,Inter Partners,D,22.847826086956523,0.7608695652173914,502465.96,46,22.801527620660615,311014.19,15,6.5,0.75,0,3.0,0.046511627906976744,0.2413793103448276,3.372093023255814,0.0,0.02631578947368421,0.4406113077182339,0,1,0.3561,0
V000185,Digital AG,A,23.8,0.7428571428571429,1123413.24,35,26.161039734689446,422777.96,24,7.566666666666666,0.75,1,4.0,0.05154639175257732,0.12,2.577319587628866,0.0,0.0,0.5771784486990672,2,0,0.5604,0
V000186,Prime Ltd,A,22.941176470588236,0.7450980392156863,341225.38,51,24.52460948900584,737098.41,36,6.3999999999999995,0.55,1,4.0,0.04918032786885246,0.030303030303030304,2.7049180327868854,0.0,0.0,0.5740356798457088,2,0,0.4265,0
V000187,Pro Ltd,B,22.71698113207547,0.8301886792452831,544521.31,53,20.70709406356502,276199.20999999996,19,5.8,0.35,1,2.0,0.02912621359223301,0.2,1.4563106796116505,0.0,0.075,0.5216233131831227,1,0,0.4447,0
V000188,Logis AG,C,21.103448275862068,0.6551724137931034,391570.36,29,23.420602693822204,119166.14,20,7.6000000000000005,0.55,0,3.0,0.041666666666666664,0.1111111111111111,1.25,0.045454545454545456,0.09090909090909091,0.4056948798328108,0,1,0.5472,0
V000189,Prime Group,A,23.244444444444444,0.8666666666666667,427300.76999999996,45,18.591488222932405,837293.28,22,7.5,0.75,0,0.0,0.0449438202247191,0.1,2.247191011235955,0.0,0.10810810810810811,0.3613462338743238,0,2,0.7915,1
V000190,Energy Associates,B,22.692307692307693,0.8461538461538461,411617.58999999997,39,18.536101114700823,184168.21,20,6.3999999999999995,0.75,1,4.0,0.022988505747126436,0.045454545454545456,2.528735632183908,0.0625,0.0,0.6069462864721485,2,3,0.407,0
V000191,Epsilon Services,B,20.22222222222222,0.8148148148148148,697883.76,54,20.450277173622545,243385.29,32,7.1,0.25,1,3.0,0.02631578947368421,0.08,2.192982456140351,0.0,0.023255813953488372,0.5438352826510721,1,0,0.1247,0
V000192,Tech Corp,B,26.318181818181817,0.8636363636363636,625460.09,44,21.0842967326482,252062.77,26,8.0,0.1,0,0.0,0.0707070707070707,0.05,2.0202020202020203,0.058823529411764705,0.029411764705882353,0.38170306001188353,0,2,0.6337,1
V000193,Prime Services,B,27.3,0.8666666666666667,278539.61,30,23.203968150534823,358627.57,24,6.1,0.55,0,2.0,0.011904761904761904,0.0,2.142857142857143,0.0,0.047619047619047616,0.4499404761904762,0,3,0.3121,0
V000194,Prime BV,C,20.452380952380953,0.7380952380952381,338852.79,42,22.489241201128934,130083.93,20,7.0,0.55,1,4.0,0.03225806451612903,0.125,2.5806451612903225,0.0,0.08571428571428572,0.5598726318484384,1,0,0.3179,0
